Serial Number:,PSY1G502
APP Serial #:,0300085A
Head Serial #:,2670
App Ver:,R1-7-8
COM Ver:,R2-5-3
Instrument Name:,Jimi PSY 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,60,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
21/07/2021,09:10:00,15.38,-0.142,0.544,-0.12,0.31,-3.99,3.714,-0.02,8.551,4.19,19.00 ,not present ,0.00 ,0.00 ,
21/07/2021,09:20:00,15.45,-0.051,0.616,-0.13,0.31,-3.99,4.291,0.00,8.548,4.19,19.20 ,not present ,0.00 ,0.00 ,
21/07/2021,09:30:00,15.56,0.125,0.759,-0.15,0.31,-3.99,4.834,0.01,8.544,4.19,19.40 ,not present ,0.00 ,0.00 ,
21/07/2021,09:40:00,15.92,0.172,0.843,-0.17,0.31,-3.99,4.296,0.02,8.529,4.19,19.70 ,not present ,0.00 ,0.00 ,
21/07/2021,09:50:00,16.29,0.160,0.953,-0.21,0.31,-3.99,3.047,0.02,8.518,4.19,19.79 ,not present ,0.00 ,0.00 ,
21/07/2021,10:00:00,16.62,0.103,1.043,-0.24,0.31,-3.99,3.439,0.01,8.503,4.19,20.10 ,not present ,0.00 ,0.00 ,
21/07/2021,10:10:00,17.02,0.145,1.150,-0.26,0.31,-3.99,4.890,0.02,8.488,4.19,20.50 ,not present ,0.00 ,0.00 ,
21/07/2021,10:20:00,17.38,0.100,1.254,-0.30,0.31,-3.99,5.788,0.01,8.476,4.19,20.80 ,not present ,0.00 ,0.00 ,
21/07/2021,10:30:00,17.82,0.235,1.288,-0.29,0.31,-3.99,7.106,0.03,8.458,4.19,21.10 ,not present ,0.00 ,0.00 ,
21/07/2021,10:40:00,18.10,0.143,1.280,-0.29,0.31,-3.99,6.252,0.01,8.447,4.19,21.50 ,not present ,0.00 ,0.00 ,
21/07/2021,10:50:00,18.28,0.144,1.488,-0.35,0.31,-3.99,6.228,0.01,8.443,4.19,21.50 ,not present ,0.00 ,0.00 ,
21/07/2021,11:00:00,18.64,0.233,1.384,-0.30,0.31,-3.99,7.502,0.03,8.428,4.19,22.10 ,not present ,0.00 ,0.00 ,
21/07/2021,11:10:00,19.18,0.307,1.515,-0.33,0.31,-3.99,7.859,0.04,8.410,4.19,22.90 ,not present ,0.00 ,0.00 ,
21/07/2021,11:20:00,19.41,0.122,1.426,-0.32,0.31,-3.99,5.825,0.01,8.399,4.19,23.20 ,not present ,0.00 ,0.00 ,
21/07/2021,11:30:00,19.53,0.102,1.436,-0.33,0.31,-3.99,5.163,0.01,8.395,4.19,23.60 ,not present ,0.00 ,0.00 ,
21/07/2021,11:40:00,19.70,-0.003,1.507,-0.36,0.31,-3.99,4.964,0.00,8.388,4.19,24.30 ,not present ,0.00 ,0.00 ,
21/07/2021,11:50:00,19.98,0.099,1.464,-0.33,0.31,-3.99,3.437,0.01,8.381,4.19,25.40 ,not present ,0.00 ,0.00 ,
21/07/2021,12:00:00,20.43,-0.068,1.610,-0.39,0.31,-3.99,3.155,0.00,8.362,4.19,26.30 ,not present ,0.00 ,0.00 ,
21/07/2021,12:10:00,20.81,0.056,1.600,-0.36,0.31,-3.99,2.890,0.00,8.348,4.19,27.10 ,not present ,0.00 ,0.00 ,
21/07/2021,12:20:00,21.19,-0.093,1.640,-0.39,0.31,-3.99,2.155,-0.01,8.337,4.19,27.50 ,not present ,0.00 ,0.00 ,
21/07/2021,12:30:00,21.42,-0.160,1.727,-0.42,0.31,-3.99,1.625,-0.02,8.326,4.19,27.70 ,not present ,0.00 ,0.00 ,
21/07/2021,12:40:00,21.61,-0.239,1.740,-0.43,0.31,-3.99,2.306,-0.03,8.319,4.19,28.00 ,not present ,0.00 ,0.00 ,
21/07/2021,12:50:00,21.90,-0.044,1.872,-0.44,0.31,-3.99,3.529,0.00,8.308,4.19,28.50 ,not present ,0.00 ,0.00 ,
21/07/2021,13:00:00,22.04,-0.097,1.887,-0.44,0.31,-3.99,4.506,-0.01,8.305,4.19,28.00 ,not present ,0.00 ,0.00 ,
21/07/2021,13:10:00,22.18,-0.041,2.040,-0.48,0.31,-3.99,5.398,0.00,8.301,4.19,28.00 ,not present ,0.00 ,0.00 ,
21/07/2021,13:20:00,22.43,0.070,2.050,-0.46,0.31,-3.99,5.622,0.00,8.290,4.19,27.80 ,not present ,0.00 ,0.00 ,
21/07/2021,13:30:00,22.54,-0.141,2.021,-0.48,0.31,-3.99,5.508,-0.01,8.287,4.19,27.20 ,not present ,0.00 ,0.00 ,
21/07/2021,13:40:00,22.58,-0.151,2.077,-0.49,0.31,-3.99,6.042,-0.02,8.287,4.19,27.00 ,not present ,0.00 ,0.00 ,
21/07/2021,13:50:00,22.51,-0.192,2.027,-0.49,0.31,-3.99,5.188,-0.02,8.287,4.19,26.60 ,not present ,0.00 ,0.00 ,
21/07/2021,14:00:00,22.15,-0.415,2.055,-0.53,0.31,-3.99,3.971,-0.05,8.301,4.19,26.40 ,not present ,0.00 ,0.00 ,
21/07/2021,14:10:00,21.85,-0.336,1.973,-0.50,0.31,-3.99,3.222,-0.04,8.312,4.19,26.30 ,not present ,0.00 ,0.00 ,
21/07/2021,14:20:00,21.55,-0.361,1.978,-0.51,0.31,-3.99,3.500,-0.04,8.323,4.19,26.20 ,not present ,0.00 ,0.00 ,
21/07/2021,14:30:00,21.27,-0.317,1.926,-0.50,0.31,-3.99,2.945,-0.04,8.333,4.19,26.40 ,not present ,0.00 ,0.00 ,
21/07/2021,14:40:00,21.11,-0.154,1.895,-0.47,0.31,-3.99,3.031,-0.02,8.337,4.19,26.80 ,not present ,0.00 ,0.00 ,
21/07/2021,14:50:00,20.97,-0.328,1.981,-0.52,0.31,-3.99,2.344,-0.04,8.344,4.19,27.50 ,not present ,0.00 ,0.00 ,
21/07/2021,15:00:00,20.96,-0.134,1.955,-0.49,0.31,-3.99,2.551,-0.01,8.344,4.19,28.80 ,not present ,0.00 ,0.00 ,
21/07/2021,15:10:00,21.02,-0.165,2.047,-0.51,0.31,-3.99,2.623,-0.02,8.341,4.19,30.40 ,not present ,0.00 ,0.00 ,
21/07/2021,15:20:00,21.19,-0.041,2.043,-0.49,0.31,-3.99,3.011,0.00,8.337,4.19,32.30 ,not present ,0.00 ,0.00 ,
21/07/2021,15:30:00,21.76,-0.028,2.146,-0.51,0.31,-3.99,3.980,0.00,8.315,4.19,33.20 ,not present ,0.00 ,0.00 ,
21/07/2021,15:40:00,22.08,-0.090,2.136,-0.51,0.31,-3.99,3.517,-0.01,8.305,4.19,32.20 ,not present ,0.00 ,0.00 ,
21/07/2021,15:50:00,22.13,-0.102,2.150,-0.52,0.31,-3.99,3.108,-0.01,8.301,4.19,30.70 ,not present ,0.00 ,0.00 ,
21/07/2021,16:00:00,22.21,-0.127,2.171,-0.52,0.31,-3.99,2.626,-0.01,8.297,4.19,29.20 ,not present ,0.00 ,0.00 ,
21/07/2021,16:10:00,22.65,-0.023,2.228,-0.52,0.31,-3.99,5.115,0.00,8.283,4.19,28.30 ,not present ,0.00 ,0.00 ,
21/07/2021,16:20:00,22.63,-0.149,2.197,-0.53,0.31,-3.99,2.637,-0.02,8.283,4.19,27.80 ,not present ,0.00 ,0.00 ,
21/07/2021,16:30:00,22.59,-0.156,2.125,-0.51,0.31,-3.99,1.582,-0.02,8.287,4.19,27.30 ,not present ,0.00 ,0.00 ,
21/07/2021,16:40:00,22.66,-0.191,2.133,-0.51,0.31,-3.99,0.792,-0.02,8.283,4.19,27.00 ,not present ,0.00 ,0.00 ,
21/07/2021,16:50:00,22.78,-0.310,2.172,-0.54,0.31,-3.99,1.110,-0.04,8.279,4.19,26.80 ,not present ,0.00 ,0.00 ,
21/07/2021,17:00:00,22.84,-0.245,2.271,-0.56,0.31,-3.99,1.544,-0.03,8.276,4.19,26.90 ,not present ,0.00 ,0.00 ,
21/07/2021,17:10:00,22.86,-0.211,2.248,-0.54,0.31,-3.99,1.613,-0.02,8.276,4.19,27.00 ,not present ,0.00 ,0.00 ,
21/07/2021,17:20:00,22.83,-0.378,2.148,-0.54,0.31,-3.99,0.990,-0.05,8.276,4.19,26.70 ,not present ,0.00 ,0.00 ,
21/07/2021,17:30:00,22.72,-0.307,2.123,-0.53,0.31,-3.99,0.566,-0.04,8.279,4.19,26.60 ,not present ,0.00 ,0.00 ,
21/07/2021,17:40:00,22.63,-0.252,2.097,-0.51,0.31,-3.99,0.794,-0.03,8.283,4.19,27.20 ,not present ,0.00 ,0.00 ,
21/07/2021,17:50:00,22.66,-0.405,2.108,-0.54,0.31,-3.99,0.568,-0.05,8.283,4.19,29.70 ,not present ,0.00 ,0.00 ,
21/07/2021,18:00:00,22.23,-0.122,2.032,-0.48,0.31,-3.99,0.505,-0.01,8.297,4.19,30.50 ,not present ,0.00 ,0.00 ,
21/07/2021,18:10:00,22.72,-0.153,2.036,-0.48,0.31,-3.99,1.232,-0.02,8.279,4.19,29.80 ,not present ,0.00 ,0.00 ,
21/07/2021,18:20:00,22.75,-0.267,2.008,-0.49,0.31,-3.99,0.945,-0.03,8.279,4.19,28.30 ,present ,10.49 ,53.70 ,
21/07/2021,18:30:00,22.70,-0.331,1.941,-0.48,0.31,-3.99,0.681,-0.04,8.279,4.19,27.50 ,not present ,0.00 ,0.00 ,
21/07/2021,18:40:00,22.63,-0.309,1.829,-0.45,0.31,-3.99,0.173,-0.04,8.283,4.19,26.60 ,not present ,0.00 ,0.00 ,
21/07/2021,18:50:00,22.50,-0.272,1.688,-0.41,0.31,-3.99,-0.470,-0.03,8.287,4.19,25.80 ,not present ,0.00 ,0.00 ,
21/07/2021,19:00:00,22.31,-0.382,1.646,-0.41,0.31,-3.99,-0.499,-0.05,8.294,4.19,25.10 ,not present ,0.00 ,0.00 ,
21/07/2021,19:10:00,22.23,-0.309,1.575,-0.39,0.31,-3.99,-0.717,-0.04,8.297,4.19,24.80 ,not present ,0.00 ,0.00 ,
21/07/2021,19:20:00,22.09,-0.445,1.488,-0.38,0.31,-3.99,-0.635,-0.06,8.305,4.19,24.50 ,not present ,0.00 ,0.00 ,
21/07/2021,19:30:00,22.02,-0.342,1.449,-0.36,0.31,-3.99,-0.645,-0.04,8.305,4.19,24.40 ,not present ,0.00 ,0.00 ,
21/07/2021,19:40:00,21.92,-0.277,1.399,-0.34,0.31,-3.99,-1.114,-0.03,8.308,4.19,24.10 ,not present ,0.00 ,0.00 ,
21/07/2021,19:50:00,21.78,-0.347,1.328,-0.33,0.31,-3.99,-1.203,-0.04,8.315,4.19,23.90 ,not present ,0.00 ,0.00 ,
21/07/2021,20:00:00,21.61,-0.282,1.237,-0.30,0.31,-3.99,-1.393,-0.03,8.319,4.19,23.40 ,not present ,0.00 ,0.00 ,
21/07/2021,20:10:00,21.39,-0.420,1.134,-0.29,0.31,-3.99,-1.671,-0.05,8.330,4.19,23.10 ,not present ,0.00 ,0.00 ,
21/07/2021,20:20:00,21.12,-0.471,1.058,-0.28,0.31,-3.99,-1.794,-0.06,8.337,4.19,22.60 ,not present ,0.00 ,0.00 ,
21/07/2021,20:30:00,20.91,-0.353,1.028,-0.26,0.31,-3.99,-1.837,-0.04,8.344,4.19,22.10 ,not present ,0.00 ,0.00 ,
21/07/2021,20:40:00,20.66,-0.361,0.970,-0.24,0.31,-3.99,-1.952,-0.04,8.355,4.19,21.50 ,not present ,0.00 ,0.00 ,
21/07/2021,20:50:00,20.38,-0.377,0.909,-0.23,0.31,-3.99,-1.943,-0.05,8.366,4.19,21.40 ,not present ,0.00 ,0.00 ,
21/07/2021,21:00:00,20.16,-0.386,0.906,-0.23,0.31,-3.99,-1.789,-0.05,8.373,4.19,21.00 ,not present ,0.00 ,0.00 ,
21/07/2021,21:10:00,19.94,-0.352,0.852,-0.21,0.31,-3.99,-1.840,-0.04,8.381,4.19,20.90 ,not present ,0.00 ,0.00 ,
21/07/2021,21:20:00,19.74,-0.304,0.805,-0.19,0.31,-3.99,-1.701,-0.04,8.388,4.19,20.90 ,not present ,0.00 ,0.00 ,
21/07/2021,21:30:00,19.51,-0.344,0.786,-0.20,0.31,-3.99,-1.828,-0.04,8.395,4.19,20.60 ,not present ,0.00 ,0.00 ,
21/07/2021,21:40:00,19.27,-0.355,0.764,-0.19,0.31,-3.99,-1.726,-0.04,8.406,4.19,20.40 ,not present ,0.00 ,0.00 ,
21/07/2021,21:50:00,19.07,-0.341,0.722,-0.18,0.31,-3.99,-1.626,-0.04,8.414,4.19,20.29 ,not present ,0.00 ,0.00 ,
21/07/2021,22:00:00,18.89,-0.200,0.690,-0.15,0.31,-3.99,-1.647,-0.02,8.421,4.19,20.10 ,not present ,0.00 ,0.00 ,
21/07/2021,22:10:00,18.70,-0.201,0.678,-0.15,0.31,-3.99,-1.478,-0.02,8.425,4.19,19.90 ,not present ,0.00 ,0.00 ,
21/07/2021,22:20:00,18.54,-0.094,0.681,-0.14,0.31,-3.99,-1.455,-0.01,8.432,4.19,20.00 ,not present ,0.00 ,0.00 ,
21/07/2021,22:30:00,18.38,-0.165,0.606,-0.13,0.31,-3.99,-1.355,-0.02,8.439,4.19,19.90 ,not present ,0.00 ,0.00 ,
21/07/2021,22:40:00,18.21,-0.204,0.587,-0.13,0.31,-3.99,-1.323,-0.02,8.443,4.19,19.60 ,not present ,0.00 ,0.00 ,
21/07/2021,22:50:00,18.08,-0.100,0.576,-0.11,0.31,-3.99,-1.193,-0.01,8.451,4.19,19.60 ,not present ,0.00 ,0.00 ,
21/07/2021,23:00:00,17.92,-0.269,0.585,-0.14,0.31,-3.99,-1.203,-0.03,8.454,4.19,19.50 ,not present ,0.00 ,0.00 ,
21/07/2021,23:10:00,17.78,-0.227,0.569,-0.13,0.31,-3.99,-1.112,-0.03,8.462,4.19,19.40 ,not present ,0.00 ,0.00 ,
21/07/2021,23:20:00,17.68,-0.138,0.551,-0.11,0.31,-3.99,-1.159,-0.01,8.465,4.19,19.29 ,not present ,0.00 ,0.00 ,
21/07/2021,23:30:00,17.51,-0.180,0.505,-0.10,0.31,-3.99,-1.161,-0.02,8.469,4.19,19.20 ,not present ,0.00 ,0.00 ,
21/07/2021,23:40:00,17.41,-0.246,0.465,-0.10,0.31,-3.99,-1.148,-0.03,8.473,4.19,19.10 ,not present ,0.00 ,0.00 ,
21/07/2021,23:50:00,17.22,-0.282,0.509,-0.12,0.31,-3.99,-1.080,-0.03,8.480,4.19,19.00 ,not present ,0.00 ,0.00 ,
22/07/2021,00:00:00,17.08,-0.094,0.500,-0.09,0.31,-3.99,-1.025,-0.01,8.488,4.19,18.70 ,not present ,0.00 ,0.00 ,
22/07/2021,00:10:00,16.98,-0.205,0.435,-0.09,0.31,-3.99,-0.993,-0.02,8.491,4.19,18.60 ,not present ,0.00 ,0.00 ,
22/07/2021,00:20:00,16.86,-0.163,0.432,-0.08,0.31,-3.99,-0.982,-0.02,8.495,4.19,18.50 ,not present ,0.00 ,0.00 ,
22/07/2021,00:30:00,16.74,-0.137,0.433,-0.08,0.31,-3.99,-0.932,-0.01,8.499,4.19,18.50 ,not present ,0.00 ,0.00 ,
22/07/2021,00:40:00,16.64,-0.131,0.438,-0.08,0.31,-3.99,-0.678,-0.01,8.503,4.19,18.60 ,not present ,0.00 ,0.00 ,
22/07/2021,00:50:00,16.59,-0.201,0.426,-0.08,0.31,-3.99,-0.712,-0.02,8.506,4.19,18.60 ,not present ,0.00 ,0.00 ,
22/07/2021,01:00:00,16.47,-0.083,0.400,-0.06,0.31,-3.99,-0.806,-0.01,8.510,4.19,18.50 ,not present ,0.00 ,0.00 ,
22/07/2021,01:10:00,16.39,-0.151,0.448,-0.08,0.31,-3.99,-0.666,-0.02,8.514,4.19,18.50 ,not present ,0.00 ,0.00 ,
22/07/2021,01:20:00,16.34,-0.097,0.401,-0.06,0.31,-3.99,-0.483,-0.01,8.514,4.19,18.50 ,not present ,0.00 ,0.00 ,
22/07/2021,01:30:00,16.29,-0.174,0.339,-0.05,0.31,-3.99,-0.647,-0.02,8.518,4.19,18.60 ,not present ,0.00 ,0.00 ,
22/07/2021,01:40:00,16.21,-0.125,0.352,-0.05,0.31,-3.99,-0.608,-0.01,8.518,4.19,18.50 ,not present ,0.00 ,0.00 ,
22/07/2021,01:50:00,16.17,-0.080,0.333,-0.04,0.31,-3.99,-0.688,-0.01,8.521,4.19,18.29 ,not present ,0.00 ,0.00 ,
22/07/2021,02:00:00,16.07,-0.153,0.363,-0.06,0.31,-3.99,-0.485,-0.02,8.525,4.19,18.50 ,not present ,0.00 ,0.00 ,
22/07/2021,02:10:00,16.03,-0.119,0.314,-0.04,0.31,-3.99,-0.622,-0.01,8.525,4.19,18.29 ,not present ,0.00 ,0.00 ,
22/07/2021,02:20:00,15.94,-0.162,0.346,-0.05,0.31,-3.99,-0.671,-0.02,8.529,4.19,18.29 ,not present ,0.00 ,0.00 ,
22/07/2021,02:30:00,15.90,-0.182,0.321,-0.05,0.31,-3.99,-0.481,-0.02,8.529,4.19,18.40 ,not present ,0.00 ,0.00 ,
22/07/2021,02:40:00,15.85,-0.038,0.298,-0.02,0.31,-3.99,-0.334,0.00,8.533,4.19,18.50 ,not present ,0.00 ,0.00 ,
22/07/2021,02:50:00,15.84,-0.118,0.328,-0.04,0.31,-3.99,-0.335,-0.01,8.533,4.19,18.29 ,not present ,0.00 ,0.00 ,
22/07/2021,03:00:00,15.84,-0.145,0.310,-0.04,0.31,-3.99,-0.254,-0.02,8.533,4.19,18.50 ,not present ,0.00 ,0.00 ,
22/07/2021,03:10:00,15.83,-0.123,0.342,-0.05,0.31,-3.99,-0.224,-0.01,8.533,4.19,18.40 ,not present ,0.00 ,0.00 ,
22/07/2021,03:20:00,15.81,-0.079,0.273,-0.02,0.31,-3.99,-0.208,-0.01,8.533,4.19,18.40 ,not present ,0.00 ,0.00 ,
22/07/2021,03:30:00,15.82,-0.015,0.362,-0.04,0.31,-3.99,-0.288,0.00,8.533,4.19,18.60 ,not present ,0.00 ,0.00 ,
22/07/2021,03:40:00,15.81,-0.163,0.326,-0.05,0.31,-3.99,-0.159,-0.02,8.533,4.19,18.40 ,not present ,0.00 ,0.00 ,
22/07/2021,03:50:00,15.81,-0.105,0.276,-0.02,0.31,-3.99,-0.206,-0.01,8.533,4.19,18.60 ,not present ,0.00 ,0.00 ,
22/07/2021,04:00:00,15.78,-0.153,0.305,-0.04,0.31,-3.99,-0.238,-0.02,8.536,4.19,18.60 ,not present ,0.00 ,0.00 ,
22/07/2021,04:10:00,15.76,-0.127,0.325,-0.04,0.31,-3.99,-0.201,-0.01,8.536,4.19,18.29 ,not present ,0.00 ,0.00 ,
22/07/2021,04:20:00,15.74,-0.259,0.258,-0.04,0.31,-3.99,-0.394,-0.03,8.536,4.19,18.40 ,not present ,0.00 ,0.00 ,
22/07/2021,04:30:00,15.69,-0.136,0.269,-0.03,0.31,-3.99,-0.323,-0.01,8.540,4.19,18.40 ,not present ,0.00 ,0.00 ,
22/07/2021,04:40:00,15.66,-0.153,0.274,-0.03,0.31,-3.99,-0.373,-0.02,8.540,4.19,18.40 ,not present ,0.00 ,0.00 ,
22/07/2021,04:50:00,15.63,-0.120,0.308,-0.04,0.31,-3.99,-0.388,-0.01,8.540,4.19,18.10 ,not present ,0.00 ,0.00 ,
22/07/2021,05:00:00,15.57,-0.171,0.243,-0.02,0.31,-3.99,-0.487,-0.02,8.544,4.19,18.10 ,not present ,0.00 ,0.00 ,
22/07/2021,05:10:00,15.52,-0.138,0.271,-0.03,0.31,-3.99,-0.527,-0.01,8.544,4.19,17.90 ,not present ,0.00 ,0.00 ,
22/07/2021,05:20:00,15.45,-0.048,0.252,-0.01,0.31,-3.99,-0.559,0.00,8.548,4.19,17.79 ,not present ,0.00 ,0.00 ,
22/07/2021,05:30:00,15.40,-0.181,0.255,-0.03,0.31,-3.99,-0.432,-0.02,8.548,4.19,17.70 ,not present ,0.00 ,0.00 ,
22/07/2021,05:40:00,15.33,-0.140,0.226,-0.01,0.31,-3.99,-0.483,-0.01,8.551,4.19,17.79 ,not present ,0.00 ,0.00 ,
22/07/2021,05:50:00,15.28,-0.038,0.249,-0.01,0.31,-3.99,-0.309,0.00,8.555,4.19,17.70 ,not present ,0.00 ,0.00 ,
22/07/2021,06:00:00,15.26,-0.125,0.202,0.00,0.31,-3.99,-0.307,-0.01,8.555,4.19,17.70 ,not present ,0.00 ,0.00 ,
22/07/2021,06:10:00,15.27,-0.073,0.215,0.00,0.31,-3.99,-0.245,-0.01,8.555,4.19,17.90 ,not present ,0.00 ,0.00 ,
22/07/2021,06:20:00,15.24,-0.122,0.190,0.00,0.31,-3.99,-0.183,-0.01,8.555,4.19,18.10 ,not present ,0.00 ,0.00 ,
22/07/2021,06:30:00,15.25,-0.043,0.236,0.00,0.31,-3.99,-0.196,0.00,8.555,4.19,17.90 ,not present ,0.00 ,0.00 ,
22/07/2021,06:40:00,15.23,-0.063,0.211,0.00,0.31,-3.99,-0.299,0.00,8.555,4.19,18.00 ,not present ,0.00 ,0.00 ,
22/07/2021,06:50:00,15.19,-0.093,0.199,0.00,0.31,-3.99,-0.331,-0.01,8.559,4.19,17.79 ,not present ,0.00 ,0.00 ,
22/07/2021,07:00:00,15.16,-0.132,0.240,-0.02,0.31,-3.99,-0.301,-0.01,8.559,4.19,17.79 ,not present ,0.00 ,0.00 ,
22/07/2021,07:10:00,15.14,-0.170,0.194,-0.01,0.31,-3.99,-0.321,-0.02,8.559,4.19,17.79 ,not present ,0.00 ,0.00 ,
22/07/2021,07:20:00,15.12,-0.140,0.213,-0.01,0.31,-3.99,-0.076,-0.01,8.559,4.19,17.90 ,not present ,0.00 ,0.00 ,
22/07/2021,07:30:00,15.14,-0.125,0.193,0.00,0.31,-3.99,-0.022,-0.01,8.559,4.19,17.90 ,not present ,0.00 ,0.00 ,
22/07/2021,07:40:00,15.23,-0.158,0.233,-0.02,0.31,-3.99,0.452,-0.02,8.555,4.19,18.29 ,not present ,0.00 ,0.00 ,
22/07/2021,07:50:00,15.33,-0.084,0.308,-0.03,0.31,-3.99,0.217,-0.01,8.551,4.19,18.50 ,not present ,0.00 ,0.00 ,
22/07/2021,08:00:00,15.36,-0.286,0.342,-0.07,0.31,-3.99,0.598,-0.04,8.551,4.19,18.40 ,not present ,0.00 ,0.00 ,
22/07/2021,08:10:00,15.52,-0.319,0.412,-0.10,0.31,-3.99,1.116,-0.04,8.544,4.19,18.70 ,not present ,0.00 ,0.00 ,
22/07/2021,08:20:00,15.58,-0.372,0.569,-0.16,0.31,-3.99,1.405,-0.05,8.544,4.19,18.70 ,not present ,0.00 ,0.00 ,
22/07/2021,08:30:00,15.53,-0.285,0.727,-0.20,0.31,-3.99,1.722,-0.04,8.544,4.19,19.00 ,not present ,0.00 ,0.00 ,
22/07/2021,08:40:00,15.49,-0.368,0.900,-0.27,0.31,-3.99,1.986,-0.05,8.548,4.19,19.00 ,not present ,0.00 ,0.00 ,
22/07/2021,08:50:00,15.45,-0.386,1.014,-0.31,0.31,-3.99,2.308,-0.05,8.548,4.19,19.00 ,not present ,0.00 ,0.00 ,
22/07/2021,09:00:00,15.49,-0.332,1.059,-0.32,0.31,-3.99,2.631,-0.04,8.548,4.19,19.20 ,not present ,0.00 ,0.00 ,
22/07/2021,09:10:00,15.64,-0.331,1.146,-0.35,0.31,-3.99,3.111,-0.04,8.540,4.19,19.40 ,not present ,0.00 ,0.00 ,
22/07/2021,09:20:00,15.87,-0.170,1.231,-0.35,0.31,-3.99,3.718,-0.02,8.533,4.19,19.70 ,not present ,0.00 ,0.00 ,
22/07/2021,09:30:00,16.16,-0.165,1.344,-0.38,0.31,-3.99,3.394,-0.02,8.521,4.19,19.90 ,not present ,0.00 ,0.00 ,
22/07/2021,09:40:00,16.44,-0.222,1.461,-0.42,0.31,-3.99,3.425,-0.03,8.510,4.19,20.00 ,not present ,0.00 ,0.00 ,
22/07/2021,09:50:00,16.77,-0.176,1.548,-0.44,0.31,-3.99,3.590,-0.02,8.499,4.19,20.29 ,not present ,0.00 ,0.00 ,
22/07/2021,10:00:00,17.06,-0.227,1.579,-0.45,0.31,-3.99,3.742,-0.03,8.488,4.19,20.70 ,not present ,0.00 ,0.00 ,
22/07/2021,10:10:00,17.23,-0.354,1.723,-0.51,0.31,-3.99,3.856,-0.04,8.480,4.19,20.80 ,not present ,0.00 ,0.00 ,
22/07/2021,10:20:00,17.49,-0.176,1.763,-0.50,0.31,-3.99,4.194,-0.02,8.473,4.19,21.30 ,not present ,0.00 ,0.00 ,
22/07/2021,10:30:00,17.78,-0.248,1.874,-0.54,0.31,-3.99,4.465,-0.03,8.462,4.19,21.60 ,not present ,0.00 ,0.00 ,
22/07/2021,10:40:00,18.08,-0.179,1.824,-0.50,0.31,-3.99,4.139,-0.02,8.451,4.19,21.70 ,not present ,0.00 ,0.00 ,
22/07/2021,10:50:00,18.28,-0.354,1.951,-0.56,0.31,-3.99,4.568,-0.04,8.443,4.19,22.20 ,not present ,0.00 ,0.00 ,
22/07/2021,11:00:00,18.58,-0.316,2.012,-0.57,0.31,-3.99,4.911,-0.04,8.432,4.19,22.40 ,not present ,0.00 ,0.00 ,
22/07/2021,11:10:00,18.82,-0.318,2.001,-0.56,0.31,-3.99,4.714,-0.04,8.421,4.19,22.70 ,not present ,0.00 ,0.00 ,
22/07/2021,11:20:00,18.98,-0.448,2.036,-0.59,0.31,-3.99,4.892,-0.06,8.417,4.19,23.10 ,not present ,0.00 ,0.00 ,
22/07/2021,11:30:00,19.06,-0.469,2.030,-0.59,0.31,-3.99,5.240,-0.06,8.414,4.19,23.60 ,not present ,0.00 ,0.00 ,
22/07/2021,11:40:00,19.18,-0.277,2.061,-0.57,0.31,-3.99,4.674,-0.03,8.410,4.19,24.70 ,not present ,0.00 ,0.00 ,
22/07/2021,11:50:00,19.26,-0.339,2.021,-0.56,0.31,-3.99,4.023,-0.04,8.406,4.19,25.90 ,not present ,0.00 ,0.00 ,
22/07/2021,12:00:00,19.31,-0.291,2.042,-0.56,0.31,-3.99,3.630,-0.04,8.403,4.19,26.40 ,not present ,0.00 ,0.00 ,
22/07/2021,12:10:00,19.30,-0.268,2.086,-0.57,0.31,-3.99,3.314,-0.03,8.403,4.19,26.90 ,not present ,0.00 ,0.00 ,
22/07/2021,12:20:00,19.42,-0.279,2.062,-0.56,0.31,-3.99,2.214,-0.03,8.399,4.19,27.10 ,not present ,0.00 ,0.00 ,
22/07/2021,12:30:00,19.60,-0.374,2.169,-0.61,0.31,-3.99,2.647,-0.05,8.392,4.19,27.20 ,not present ,0.00 ,0.00 ,
22/07/2021,12:40:00,19.81,-0.320,2.174,-0.59,0.31,-3.99,2.405,-0.04,8.384,4.19,27.70 ,not present ,0.00 ,0.00 ,
22/07/2021,12:50:00,20.05,-0.417,2.289,-0.64,0.31,-3.99,3.097,-0.05,8.377,4.19,28.00 ,not present ,0.00 ,0.00 ,
22/07/2021,13:00:00,20.26,-0.338,2.245,-0.61,0.31,-3.99,3.548,-0.04,8.370,4.19,27.80 ,not present ,0.00 ,0.00 ,
22/07/2021,13:10:00,20.44,-0.421,2.392,-0.66,0.31,-3.99,3.679,-0.05,8.362,4.19,27.60 ,not present ,0.00 ,0.00 ,
22/07/2021,13:20:00,20.75,-0.175,2.388,-0.62,0.31,-3.99,3.990,-0.02,8.352,4.19,27.30 ,not present ,0.00 ,0.00 ,
