Serial Number:,PSY1E10F
APP Serial #:,030003EA
Head Serial #:,1897
App Ver:,R1-6-2
COM Ver:,R2-5-0
Instrument Name:,Gamboa PSY 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,0,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
15/07/2021,05:00:01,12.93,-0.49,3.75,-1.54,4.19,14.70 ,present ,12.56 ,50.40 ,
15/07/2021,05:10:01,12.90,-0.47,3.75,-1.54,4.19,14.80 ,present ,12.56 ,50.40 ,
15/07/2021,05:20:01,12.87,-0.42,3.75,-1.54,4.19,14.50 ,present ,12.56 ,50.40 ,
15/07/2021,05:30:01,12.85,-0.41,3.73,-1.53,4.19,14.50 ,present ,12.56 ,50.40 ,
15/07/2021,05:40:01,12.82,-0.37,3.72,-1.52,4.19,14.50 ,present ,12.55 ,50.10 ,
15/07/2021,05:50:01,12.79,-0.45,3.72,-1.53,4.19,14.60 ,present ,12.56 ,50.40 ,
15/07/2021,06:00:01,12.76,-0.34,3.74,-1.53,4.19,14.50 ,present ,12.55 ,50.10 ,
15/07/2021,06:10:01,12.75,-0.42,3.71,-1.53,4.19,14.40 ,present ,12.55 ,49.80 ,
15/07/2021,06:20:01,12.72,-0.41,3.73,-1.53,4.19,14.50 ,present ,12.56 ,50.40 ,
15/07/2021,06:30:01,12.71,-0.34,3.70,-1.52,4.19,14.50 ,present ,12.56 ,50.40 ,
15/07/2021,06:40:01,12.68,-0.29,3.72,-1.52,4.19,14.30 ,present ,12.56 ,50.40 ,
15/07/2021,06:50:01,12.67,-0.51,3.69,-1.54,4.19,14.50 ,present ,12.56 ,50.40 ,
15/07/2021,07:00:00,12.63,-0.35,3.70,-1.52,4.19,14.10 ,present ,12.56 ,50.40 ,
15/07/2021,07:10:00,12.63,-0.30,3.68,-1.50,4.19,14.40 ,present ,12.55 ,49.80 ,
15/07/2021,07:20:00,12.60,-0.43,3.65,-1.52,4.19,14.20 ,present ,12.55 ,50.10 ,
15/07/2021,07:30:00,12.57,-0.42,3.67,-1.52,4.19,14.20 ,present ,12.55 ,50.10 ,
15/07/2021,07:40:00,12.55,-0.37,3.68,-1.52,4.19,14.10 ,present ,12.55 ,49.80 ,
15/07/2021,07:50:00,12.56,-0.28,3.73,-1.53,4.19,14.30 ,present ,12.55 ,50.10 ,
15/07/2021,08:00:00,12.56,-0.26,3.71,-1.52,4.19,14.20 ,present ,12.56 ,50.40 ,
15/07/2021,08:10:00,12.57,-0.33,3.72,-1.53,4.19,14.30 ,present ,12.55 ,49.80 ,
15/07/2021,08:20:00,12.60,-0.25,3.81,-1.56,4.19,14.50 ,present ,12.55 ,50.10 ,
15/07/2021,08:30:00,12.63,-0.23,3.83,-1.56,4.19,14.50 ,present ,12.55 ,49.80 ,
15/07/2021,08:40:00,12.68,-0.26,3.83,-1.56,4.19,14.50 ,present ,12.55 ,49.80 ,
15/07/2021,08:50:01,12.75,-0.18,3.91,-1.57,4.19,14.90 ,present ,12.55 ,50.10 ,
15/07/2021,09:00:01,12.82,-0.17,3.92,-1.57,4.19,14.90 ,present ,12.56 ,50.40 ,
15/07/2021,09:10:01,12.90,-0.12,3.94,-1.57,4.19,14.90 ,present ,12.56 ,50.40 ,
15/07/2021,09:20:01,12.95,-0.31,3.95,-1.60,4.19,14.90 ,present ,12.55 ,50.10 ,
15/07/2021,09:30:01,13.02,-0.25,3.94,-1.58,4.19,15.00 ,present ,12.56 ,50.40 ,
15/07/2021,09:40:01,13.07,-0.28,3.97,-1.59,4.19,15.20 ,present ,12.56 ,50.40 ,
15/07/2021,09:50:01,13.13,-0.07,4.00,-1.57,4.19,15.00 ,present ,12.55 ,49.80 ,
15/07/2021,10:00:01,13.18,-0.18,4.01,-1.59,4.19,15.00 ,present ,12.56 ,50.40 ,
15/07/2021,10:10:01,13.25,-0.16,4.08,-1.61,4.19,15.20 ,present ,12.55 ,49.80 ,
15/07/2021,10:20:01,13.33,-0.14,4.12,-1.62,4.19,15.40 ,present ,12.55 ,49.80 ,
15/07/2021,10:30:01,13.43,-0.09,4.21,-1.64,4.19,15.80 ,present ,12.55 ,50.10 ,
15/07/2021,10:40:01,13.57,-0.03,4.32,-1.67,4.19,15.80 ,present ,12.59 ,50.10 ,
15/07/2021,10:50:01,13.72,0.07,4.34,-1.65,4.19,16.10 ,present ,12.55 ,50.10 ,
15/07/2021,11:00:01,13.87,0.05,4.34,-1.64,4.19,16.29 ,present ,12.56 ,50.70 ,
15/07/2021,11:10:01,13.99,-0.08,4.34,-1.65,4.19,16.20 ,present ,12.56 ,50.70 ,
15/07/2021,11:20:01,14.07,0.04,4.37,-1.64,4.19,16.60 ,present ,12.59 ,50.10 ,
15/07/2021,11:30:01,14.20,-0.04,4.43,-1.67,4.19,16.50 ,present ,12.59 ,50.10 ,
15/07/2021,11:40:01,14.33,-0.08,4.52,-1.70,4.19,16.90 ,present ,12.56 ,50.70 ,
15/07/2021,11:50:00,14.46,0.23,4.73,-1.73,4.19,17.10 ,present ,12.59 ,50.10 ,
15/07/2021,12:00:00,14.70,0.08,4.72,-1.73,4.19,17.70 ,present ,12.55 ,50.10 ,
15/07/2021,12:10:00,14.89,0.31,4.81,-1.72,4.19,18.10 ,present ,12.59 ,50.40 ,
15/07/2021,12:20:00,15.12,0.15,4.77,-1.71,4.19,18.50 ,present ,12.59 ,50.70 ,
15/07/2021,12:30:00,15.22,0.26,4.98,-1.77,4.19,19.20 ,present ,12.56 ,50.40 ,
15/07/2021,12:40:00,15.49,0.33,5.01,-1.75,4.19,20.00 ,present ,12.59 ,50.40 ,
15/07/2021,12:50:01,15.80,0.04,4.94,-1.74,4.19,20.29 ,present ,12.59 ,50.40 ,
15/07/2021,13:00:00,15.85,0.08,4.87,-1.71,4.19,20.40 ,present ,12.59 ,50.70 ,
15/07/2021,13:10:00,16.11,0.19,4.97,-1.71,4.19,20.70 ,present ,12.60 ,51.00 ,
15/07/2021,13:20:00,16.22,0.17,4.97,-1.71,4.19,20.70 ,present ,12.60 ,51.00 ,
15/07/2021,13:30:00,16.49,0.21,5.20,-1.77,4.19,20.70 ,present ,12.59 ,50.70 ,
15/07/2021,13:40:00,16.80,0.46,5.45,-1.80,4.19,20.90 ,present ,12.59 ,50.70 ,
15/07/2021,13:50:00,17.06,0.33,5.52,-1.83,4.19,21.00 ,present ,12.59 ,50.70 ,
15/07/2021,14:00:00,17.36,0.30,5.49,-1.80,4.19,20.90 ,present ,12.60 ,51.00 ,
15/07/2021,14:10:00,17.49,0.25,5.47,-1.79,4.19,21.00 ,present ,12.60 ,51.30 ,
15/07/2021,14:20:00,17.69,0.42,5.61,-1.80,4.19,21.20 ,present ,12.60 ,51.30 ,
15/07/2021,14:30:00,17.90,0.35,5.72,-1.84,4.19,21.60 ,present ,12.59 ,50.70 ,
15/07/2021,14:40:01,18.18,0.30,5.78,-1.85,4.19,22.20 ,present ,12.60 ,51.30 ,
15/07/2021,14:50:01,18.44,0.34,5.71,-1.80,4.19,22.60 ,present ,12.60 ,51.30 ,
15/07/2021,15:00:01,18.70,0.26,5.74,-1.81,4.19,23.10 ,present ,12.60 ,51.00 ,
15/07/2021,15:10:01,18.96,0.40,5.89,-1.82,4.19,23.30 ,present ,12.60 ,51.30 ,
15/07/2021,15:20:00,19.19,0.51,5.91,-1.80,4.19,23.50 ,present ,12.60 ,51.30 ,
15/07/2021,15:30:01,19.40,0.30,5.83,-1.79,4.19,23.30 ,present ,12.59 ,50.70 ,
15/07/2021,15:40:01,19.53,0.28,5.72,-1.75,4.19,22.90 ,present ,12.59 ,50.40 ,
15/07/2021,15:50:01,19.74,0.24,5.80,-1.77,4.19,22.50 ,present ,12.58 ,49.20 ,
15/07/2021,16:00:00,19.80,0.05,5.56,-1.71,4.19,21.70 ,present ,12.60 ,51.30 ,
15/07/2021,16:10:01,19.81,-0.02,5.40,-1.67,4.19,21.10 ,present ,12.59 ,50.70 ,
15/07/2021,16:20:00,19.83,-0.04,5.40,-1.67,4.19,20.80 ,present ,12.59 ,50.40 ,
15/07/2021,16:30:01,19.71,-0.29,4.94,-1.57,4.19,20.40 ,present ,12.59 ,50.40 ,
15/07/2021,16:40:00,19.49,-0.69,4.64,-1.54,4.19,20.20 ,present ,12.59 ,50.40 ,
15/07/2021,16:50:00,19.30,-0.74,4.48,-1.50,4.19,19.90 ,present ,12.59 ,50.40 ,
15/07/2021,17:00:00,19.10,-0.72,4.37,-1.47,4.19,19.60 ,present ,12.59 ,50.70 ,
15/07/2021,17:10:00,18.96,-0.57,4.50,-1.50,4.19,19.29 ,present ,12.59 ,50.10 ,
15/07/2021,17:20:00,18.86,-0.72,4.49,-1.52,4.19,19.29 ,present ,12.56 ,50.70 ,
15/07/2021,17:30:00,18.72,-0.78,4.32,-1.48,4.19,19.29 ,present ,12.59 ,50.40 ,
15/07/2021,17:40:01,18.52,-0.90,4.21,-1.47,4.19,19.00 ,present ,12.59 ,50.10 ,
15/07/2021,17:50:00,18.31,-0.85,4.19,-1.47,4.19,18.70 ,present ,12.59 ,50.70 ,
15/07/2021,18:00:01,18.16,-0.73,4.17,-1.45,4.19,18.70 ,present ,12.56 ,50.70 ,
15/07/2021,18:10:01,17.99,-0.85,4.11,-1.45,4.19,18.50 ,present ,12.56 ,50.70 ,
15/07/2021,18:20:00,17.79,-0.74,4.10,-1.45,4.19,18.60 ,present ,12.55 ,50.10 ,
15/07/2021,18:30:00,17.62,-0.83,4.03,-1.44,4.19,18.10 ,present ,12.59 ,50.70 ,
15/07/2021,18:40:00,17.39,-0.88,4.01,-1.45,4.19,18.10 ,present ,12.59 ,50.70 ,
15/07/2021,18:50:00,17.20,-0.87,3.98,-1.45,4.19,17.90 ,present ,12.55 ,50.10 ,
15/07/2021,19:00:00,17.01,-0.87,3.94,-1.45,4.19,17.60 ,present ,12.59 ,50.10 ,
15/07/2021,19:10:00,16.80,-0.91,3.90,-1.45,4.19,17.40 ,present ,12.59 ,50.10 ,
15/07/2021,19:20:00,16.59,-0.83,3.86,-1.43,4.19,17.29 ,present ,12.56 ,50.40 ,
15/07/2021,19:30:00,16.44,-0.94,3.83,-1.45,4.19,17.20 ,present ,12.56 ,50.40 ,
15/07/2021,19:40:00,16.19,-0.80,3.79,-1.42,4.19,16.90 ,present ,12.59 ,50.40 ,
15/07/2021,19:50:00,15.98,-0.92,3.74,-1.43,4.19,16.60 ,present ,12.56 ,50.40 ,
15/07/2021,20:00:00,15.72,-0.97,3.72,-1.45,4.19,16.40 ,present ,12.59 ,50.40 ,
15/07/2021,20:10:00,15.58,-1.01,3.71,-1.45,4.19,16.29 ,present ,12.59 ,49.80 ,
15/07/2021,20:20:00,15.33,-0.86,3.73,-1.45,4.19,15.90 ,present ,12.59 ,49.80 ,
15/07/2021,20:30:00,15.14,-0.73,3.77,-1.46,4.19,15.90 ,present ,12.59 ,50.40 ,
15/07/2021,20:40:00,15.01,-0.78,3.80,-1.48,4.19,16.00 ,present ,12.59 ,50.40 ,
15/07/2021,20:50:01,14.84,-0.80,3.75,-1.48,4.19,15.60 ,present ,12.56 ,50.40 ,
15/07/2021,21:00:01,14.69,-0.68,3.74,-1.46,4.19,15.60 ,present ,12.59 ,49.80 ,
15/07/2021,21:10:01,14.57,-0.66,3.75,-1.47,4.19,15.40 ,present ,12.56 ,50.40 ,
15/07/2021,21:20:01,14.41,-0.67,3.71,-1.47,4.19,15.30 ,present ,12.56 ,50.40 ,
15/07/2021,21:30:01,14.28,-0.82,3.70,-1.49,4.19,15.20 ,present ,12.59 ,49.80 ,
15/07/2021,21:40:01,14.13,-0.68,3.71,-1.49,4.19,15.20 ,present ,12.59 ,49.80 ,
15/07/2021,21:50:00,14.00,-0.72,3.70,-1.49,4.19,15.30 ,present ,12.59 ,50.40 ,
15/07/2021,22:00:01,13.88,-0.69,3.74,-1.51,4.19,15.20 ,present ,12.59 ,50.10 ,
15/07/2021,22:10:01,13.79,-0.55,3.77,-1.51,4.19,15.10 ,present ,12.56 ,50.40 ,
15/07/2021,22:20:00,13.70,-0.58,3.76,-1.51,4.19,15.10 ,present ,12.59 ,50.40 ,
15/07/2021,22:30:00,13.61,-0.57,3.75,-1.51,4.19,15.00 ,present ,12.56 ,50.40 ,
15/07/2021,22:40:00,13.51,-0.54,3.75,-1.51,4.19,14.70 ,present ,12.58 ,49.50 ,
15/07/2021,22:50:01,13.45,-0.51,3.76,-1.52,4.19,14.80 ,present ,12.55 ,49.50 ,
15/07/2021,23:00:00,13.38,-0.51,3.74,-1.52,4.19,14.60 ,present ,12.55 ,50.10 ,
15/07/2021,23:10:01,13.28,-0.54,3.76,-1.53,4.19,14.60 ,present ,12.55 ,50.10 ,
15/07/2021,23:20:01,13.22,-0.46,3.76,-1.53,4.19,14.40 ,present ,12.55 ,49.50 ,
15/07/2021,23:30:00,13.15,-0.51,3.74,-1.53,4.19,14.50 ,present ,12.55 ,49.50 ,
15/07/2021,23:40:00,13.12,-0.35,3.75,-1.51,4.19,14.50 ,present ,12.55 ,49.50 ,
15/07/2021,23:50:01,13.07,-0.41,3.78,-1.54,4.19,14.60 ,present ,12.55 ,49.80 ,
16/07/2021,00:00:00,13.01,-0.43,3.73,-1.52,4.19,14.50 ,present ,12.55 ,49.50 ,
16/07/2021,00:10:00,12.96,-0.50,3.75,-1.54,4.19,14.80 ,present ,12.55 ,49.50 ,
16/07/2021,00:20:00,12.92,-0.46,3.75,-1.54,4.19,14.30 ,present ,12.55 ,50.10 ,
16/07/2021,00:30:00,12.87,-0.45,3.77,-1.55,4.19,14.30 ,present ,12.55 ,49.50 ,
16/07/2021,00:40:01,12.84,-0.27,3.79,-1.53,4.19,14.50 ,present ,12.55 ,50.10 ,
16/07/2021,00:50:00,12.81,-0.36,3.77,-1.54,4.19,14.20 ,present ,12.55 ,49.50 ,
16/07/2021,01:00:00,12.77,-0.40,3.75,-1.54,4.19,14.10 ,present ,12.55 ,49.50 ,
16/07/2021,01:10:00,12.73,-0.41,3.72,-1.53,4.19,14.10 ,present ,12.55 ,49.80 ,
16/07/2021,01:20:00,12.69,-0.44,3.74,-1.54,4.19,14.30 ,present ,12.55 ,49.50 ,
16/07/2021,01:30:00,12.68,-0.44,3.76,-1.56,4.19,14.20 ,present ,12.55 ,50.10 ,
16/07/2021,01:40:00,12.67,-0.40,3.77,-1.55,4.19,14.40 ,present ,12.55 ,49.50 ,
16/07/2021,01:50:00,12.66,-0.34,3.77,-1.54,4.19,14.50 ,present ,12.55 ,50.10 ,
16/07/2021,02:00:00,12.64,-0.43,3.76,-1.56,4.19,14.30 ,present ,12.55 ,49.50 ,
16/07/2021,02:10:00,12.62,-0.38,3.76,-1.55,4.19,14.30 ,present ,12.55 ,49.50 ,
16/07/2021,02:20:00,12.60,-0.40,3.78,-1.56,4.19,14.30 ,present ,12.55 ,50.10 ,
16/07/2021,02:30:01,12.59,-0.35,3.79,-1.56,4.19,14.30 ,present ,12.55 ,49.80 ,
16/07/2021,02:40:01,12.57,-0.35,3.74,-1.54,4.19,14.20 ,present ,12.55 ,50.10 ,
16/07/2021,02:50:01,12.55,-0.35,3.75,-1.55,4.19,14.20 ,present ,12.55 ,49.50 ,
16/07/2021,03:00:01,12.61,-0.33,3.80,-1.56,4.19,14.20 ,present ,12.55 ,49.50 ,
16/07/2021,03:10:01,12.57,-0.46,3.76,-1.56,4.19,14.10 ,present ,12.55 ,49.50 ,
16/07/2021,03:20:01,12.54,-0.32,3.82,-1.57,4.19,14.10 ,present ,12.59 ,50.10 ,
16/07/2021,03:30:01,12.58,-0.33,3.79,-1.56,4.19,14.20 ,present ,12.55 ,49.80 ,
16/07/2021,03:40:01,12.56,-0.40,3.77,-1.56,4.19,14.30 ,present ,12.55 ,49.50 ,
16/07/2021,03:50:01,12.55,-0.31,3.77,-1.55,4.19,14.10 ,present ,12.55 ,49.50 ,
16/07/2021,04:00:01,12.55,-0.30,3.78,-1.55,4.19,14.20 ,present ,12.55 ,50.10 ,
16/07/2021,04:10:01,12.56,-0.30,3.79,-1.56,4.19,14.20 ,present ,12.55 ,49.50 ,
16/07/2021,04:20:01,12.57,-0.41,3.79,-1.57,4.19,14.10 ,present ,12.55 ,49.50 ,
16/07/2021,04:30:01,12.57,-0.39,3.78,-1.57,4.19,14.20 ,present ,12.55 ,49.50 ,
16/07/2021,04:40:01,12.58,-0.28,3.79,-1.55,4.19,14.30 ,present ,12.55 ,49.80 ,
16/07/2021,04:50:01,12.58,-0.27,3.78,-1.55,4.19,14.30 ,present ,12.55 ,50.10 ,
16/07/2021,05:00:01,12.59,-0.38,3.81,-1.57,4.19,14.40 ,present ,12.55 ,50.10 ,
16/07/2021,05:10:01,12.61,-0.32,3.80,-1.56,4.19,14.50 ,present ,12.55 ,50.10 ,
16/07/2021,05:20:01,12.62,-0.27,3.80,-1.55,4.19,14.50 ,present ,12.59 ,49.80 ,
16/07/2021,05:30:01,12.63,-0.28,3.81,-1.56,4.19,14.40 ,present ,12.55 ,49.50 ,
16/07/2021,05:40:01,12.63,-0.17,3.78,-1.53,4.19,14.30 ,present ,12.59 ,50.10 ,
16/07/2021,05:50:01,12.62,-0.35,3.78,-1.55,4.19,14.50 ,present ,12.58 ,49.50 ,
16/07/2021,06:00:01,12.62,-0.30,3.79,-1.55,4.19,14.30 ,present ,12.58 ,49.50 ,
16/07/2021,06:10:01,12.63,-0.28,3.77,-1.54,4.19,14.30 ,present ,12.59 ,50.10 ,
16/07/2021,06:20:01,12.63,-0.33,3.79,-1.56,4.19,14.40 ,present ,12.58 ,49.50 ,
16/07/2021,06:30:01,12.65,-0.27,3.77,-1.54,4.19,14.30 ,present ,12.55 ,49.50 ,
16/07/2021,06:40:01,12.67,-0.33,3.80,-1.56,4.19,14.40 ,present ,12.55 ,50.10 ,
16/07/2021,06:50:01,12.66,-0.36,3.77,-1.55,4.19,14.40 ,present ,12.58 ,49.50 ,
16/07/2021,07:00:00,12.67,-0.32,3.79,-1.55,4.19,14.60 ,present ,12.55 ,49.80 ,
16/07/2021,07:10:00,12.67,-0.31,3.79,-1.55,4.19,14.50 ,present ,12.58 ,49.50 ,
16/07/2021,07:20:00,12.68,-0.31,3.84,-1.57,4.19,14.30 ,present ,12.55 ,49.50 ,
16/07/2021,07:30:00,12.71,-0.30,3.81,-1.55,4.19,14.40 ,present ,12.59 ,50.10 ,
16/07/2021,07:40:00,12.73,-0.27,3.83,-1.55,4.19,14.50 ,present ,12.55 ,50.10 ,
16/07/2021,07:50:00,12.76,-0.26,3.85,-1.56,4.19,14.50 ,present ,12.58 ,49.50 ,
16/07/2021,08:00:00,12.80,-0.22,3.87,-1.56,4.19,14.50 ,present ,12.55 ,49.50 ,
16/07/2021,08:10:00,12.81,-0.38,3.85,-1.57,4.19,14.50 ,present ,12.58 ,49.50 ,
16/07/2021,08:20:01,12.87,-0.19,3.93,-1.58,4.19,14.50 ,present ,12.58 ,49.50 ,
16/07/2021,08:30:01,12.92,-0.14,3.94,-1.57,4.19,14.70 ,present ,12.58 ,49.50 ,
16/07/2021,08:40:01,12.99,-0.09,3.97,-1.57,4.19,14.70 ,present ,12.59 ,50.10 ,
16/07/2021,08:50:01,13.11,-0.30,3.98,-1.60,4.19,15.50 ,present ,12.55 ,49.80 ,
16/07/2021,09:00:00,13.15,-0.10,4.02,-1.58,4.19,15.20 ,present ,12.55 ,50.10 ,
16/07/2021,09:10:00,13.23,-0.17,4.07,-1.61,4.19,15.20 ,present ,12.59 ,50.10 ,
16/07/2021,09:20:01,13.34,-0.02,4.14,-1.61,4.19,15.20 ,present ,12.55 ,49.80 ,
16/07/2021,09:30:01,13.46,-0.14,4.23,-1.65,4.19,15.30 ,present ,12.59 ,49.80 ,
16/07/2021,09:40:01,13.59,-0.01,4.30,-1.65,4.19,15.60 ,present ,12.59 ,50.10 ,
16/07/2021,09:50:00,13.79,0.22,4.29,-1.60,4.19,15.90 ,present ,12.59 ,50.40 ,
16/07/2021,10:00:01,13.96,0.13,4.00,-1.49,4.19,16.10 ,present ,12.59 ,49.80 ,
16/07/2021,10:10:01,14.18,0.26,3.77,-1.37,4.19,16.40 ,present ,12.59 ,50.40 ,
16/07/2021,10:20:01,14.44,0.23,3.49,-1.25,4.19,16.79 ,present ,12.59 ,49.80 ,
16/07/2021,10:30:00,14.63,0.00,3.13,-1.14,4.19,16.70 ,present ,12.59 ,50.40 ,
16/07/2021,10:40:01,14.78,0.01,2.94,-1.06,4.19,16.60 ,present ,12.59 ,49.80 ,
16/07/2021,10:50:01,14.94,0.14,2.81,-0.99,4.19,16.60 ,present ,12.59 ,50.10 ,
16/07/2021,11:00:00,15.07,0.29,2.82,-0.96,4.19,16.90 ,present ,12.59 ,50.40 ,
16/07/2021,11:10:00,15.26,0.24,2.68,-0.91,4.19,17.29 ,present ,12.59 ,50.40 ,
16/07/2021,11:20:01,15.64,0.30,2.58,-0.85,4.19,17.90 ,present ,12.59 ,49.80 ,
16/07/2021,11:30:01,15.84,0.05,2.26,-0.76,4.19,17.90 ,present ,12.59 ,49.80 ,
16/07/2021,11:40:00,15.98,0.15,2.16,-0.71,4.19,18.20 ,present ,12.59 ,50.40 ,
16/07/2021,11:50:00,16.06,0.22,2.15,-0.69,4.19,18.29 ,present ,12.59 ,50.40 ,
16/07/2021,12:00:01,16.25,0.27,2.35,-0.75,4.19,19.20 ,present ,12.59 ,50.70 ,
16/07/2021,12:10:00,16.52,0.44,2.32,-0.71,4.19,20.29 ,present ,12.59 ,50.70 ,
16/07/2021,12:20:00,16.78,0.50,2.35,-0.70,4.19,21.30 ,present ,12.59 ,50.40 ,
16/07/2021,12:30:00,17.11,0.75,2.54,-0.73,4.19,22.90 ,present ,12.60 ,51.00 ,
16/07/2021,12:40:01,17.44,0.70,2.53,-0.72,4.19,24.20 ,present ,12.60 ,51.30 ,
16/07/2021,12:50:00,17.85,0.52,2.46,-0.71,4.19,24.80 ,present ,12.60 ,51.30 ,
16/07/2021,13:00:00,18.13,0.41,2.22,-0.64,4.19,24.80 ,present ,12.59 ,50.70 ,
16/07/2021,13:10:00,18.39,0.12,1.90,-0.56,4.19,24.00 ,present ,12.59 ,50.70 ,
16/07/2021,13:20:00,18.52,0.08,1.79,-0.53,4.19,23.40 ,present ,12.59 ,50.40 ,
16/07/2021,13:30:00,18.66,0.17,1.74,-0.50,4.19,22.60 ,present ,12.59 ,50.40 ,
16/07/2021,13:40:00,18.84,0.19,1.82,-0.52,4.19,21.80 ,present ,12.60 ,51.00 ,
16/07/2021,13:50:00,18.97,0.31,1.77,-0.48,4.19,21.40 ,present ,12.59 ,50.70 ,
16/07/2021,14:00:00,19.12,0.20,1.75,-0.49,4.19,21.00 ,present ,12.59 ,50.40 ,
16/07/2021,14:10:01,19.24,0.16,1.57,-0.43,4.19,21.10 ,present ,12.59 ,50.40 ,
16/07/2021,14:20:01,19.33,0.15,1.40,-0.38,4.19,20.80 ,present ,12.59 ,50.10 ,
16/07/2021,14:30:01,19.42,0.16,1.30,-0.34,4.19,20.90 ,present ,12.59 ,50.10 ,
16/07/2021,14:40:01,19.55,0.12,1.35,-0.36,4.19,20.90 ,present ,12.59 ,50.40 ,
16/07/2021,14:50:01,19.64,-0.07,1.19,-0.34,4.19,20.90 ,present ,12.59 ,50.10 ,
16/07/2021,15:00:00,19.74,0.03,1.22,-0.33,4.19,21.20 ,present ,12.59 ,50.70 ,
16/07/2021,15:10:01,19.94,0.28,1.44,-0.36,4.19,21.40 ,present ,12.59 ,50.70 ,
16/07/2021,15:20:01,20.22,0.35,1.62,-0.41,4.19,21.50 ,present ,12.59 ,50.40 ,
16/07/2021,15:30:01,20.38,0.30,1.50,-0.37,4.19,21.20 ,present ,12.59 ,50.70 ,
16/07/2021,15:40:01,20.53,0.34,1.51,-0.37,4.19,20.90 ,present ,12.59 ,50.10 ,
16/07/2021,15:50:01,20.69,0.54,1.65,-0.38,4.19,20.70 ,present ,12.59 ,50.70 ,
16/07/2021,16:00:01,20.80,0.18,1.52,-0.39,4.19,20.10 ,present ,12.59 ,50.70 ,
16/07/2021,16:10:00,20.81,0.01,1.23,-0.32,4.19,20.10 ,present ,12.59 ,50.10 ,
16/07/2021,16:20:01,20.80,-0.34,0.69,-0.20,4.19,19.90 ,present ,12.59 ,50.70 ,
16/07/2021,16:30:01,20.83,-0.46,0.47,-0.16,4.19,19.90 ,present ,12.59 ,50.10 ,
16/07/2021,16:40:00,20.71,-0.75,0.18,-0.10,4.19,19.60 ,present ,12.59 ,50.10 ,
16/07/2021,16:50:01,20.55,-0.75,0.00,0.00,4.19,19.50 ,present ,12.59 ,50.70 ,
16/07/2021,17:00:00,20.40,-0.70,0.00,0.00,4.19,19.40 ,present ,12.58 ,48.90 ,
16/07/2021,17:10:00,20.27,-0.72,0.00,0.00,4.19,19.29 ,present ,12.59 ,50.10 ,
16/07/2021,17:20:00,20.17,-0.89,0.00,0.00,4.19,19.29 ,present ,12.58 ,49.20 ,
16/07/2021,17:30:00,20.13,-0.74,0.00,0.00,4.19,19.29 ,present ,12.59 ,50.70 ,
16/07/2021,17:40:00,20.05,-0.72,0.00,0.00,4.19,19.50 ,present ,12.59 ,50.10 ,
16/07/2021,17:50:00,19.91,-0.55,0.00,0.00,4.19,19.40 ,present ,12.59 ,50.70 ,
16/07/2021,18:00:00,19.90,-0.70,0.00,0.00,4.19,19.50 ,present ,12.59 ,50.70 ,
16/07/2021,18:10:00,19.97,-0.61,0.00,0.00,4.19,19.70 ,present ,12.59 ,50.10 ,
16/07/2021,18:20:00,20.02,-0.63,0.00,0.00,4.19,19.60 ,present ,12.59 ,50.10 ,
16/07/2021,18:30:00,19.97,-0.74,0.00,0.00,4.19,19.29 ,present ,12.59 ,50.10 ,
16/07/2021,18:40:00,19.85,-0.79,0.00,0.00,4.19,19.00 ,present ,12.59 ,49.80 ,
16/07/2021,18:50:00,19.69,-0.77,0.00,0.00,4.19,18.50 ,present ,12.59 ,49.80 ,
16/07/2021,19:00:00,19.52,-0.78,0.00,0.00,4.19,18.20 ,present ,12.59 ,50.10 ,
16/07/2021,19:10:00,19.29,-0.83,0.00,0.00,4.19,18.00 ,present ,12.59 ,49.80 ,
16/07/2021,19:20:00,19.10,-1.01,0.00,0.00,4.19,17.79 ,present ,12.59 ,49.80 ,
16/07/2021,19:30:00,18.83,-0.91,0.00,0.00,4.19,17.60 ,present ,12.59 ,50.40 ,
16/07/2021,19:40:00,18.61,-0.85,0.00,0.00,4.19,17.40 ,present ,12.59 ,49.80 ,
16/07/2021,19:50:00,18.37,-0.88,0.00,0.00,4.19,17.10 ,present ,12.59 ,50.40 ,
16/07/2021,20:00:00,18.17,-0.88,0.00,0.00,4.19,16.90 ,present ,12.59 ,49.80 ,
16/07/2021,20:10:01,17.91,-1.04,0.00,0.00,4.19,16.79 ,present ,12.59 ,49.80 ,
16/07/2021,20:20:01,17.69,-0.72,0.00,0.00,4.19,16.60 ,present ,12.59 ,50.10 ,
16/07/2021,20:30:01,17.47,-0.85,0.00,0.00,4.19,16.50 ,present ,12.59 ,49.80 ,
16/07/2021,20:40:01,17.24,-0.76,0.00,0.00,4.19,16.60 ,present ,12.58 ,49.50 ,
16/07/2021,20:50:01,17.01,-0.80,0.00,0.00,4.19,16.29 ,present ,12.56 ,50.40 ,
16/07/2021,21:00:01,16.79,-0.82,0.00,0.00,4.19,16.10 ,present ,12.59 ,49.80 ,
